booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
98,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,family,6.0,5.0,1.0,6.0,2025-12-20 12:08:00,2025-12-26 12:08:00,No,bus 11 seater,55220.93,senior_citizens,5522.09,2484.94,52183.78,1.0,Standard,travel_agent,cash,guest00098@example.com,checked_out,D401,India,73.0,M
375,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,family,5.0,5.0,0.0,10.0,2025-12-11 08:04:00,2025-12-21 08:04:00,,bus 25 seater,66659.48,students_exploring,0.0,11998.71,78658.19,3.0,Family Room,travel_agent,debit_card,guest00375@example.com,checked_in,D401,International,57.0,OTHER
123,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,conference,7.0,4.0,3.0,12.0,2025-07-14 23:07:00,2025-07-26 23:07:00,Yes,cycle,215262.36,childrens_trips,43052.47,8610.49,180820.38,2.0,Suite,corporate_portal,net_banking,guest00123@example.com,cancelled,C312,International,41.0,OTHER
184,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,leisure,2.0,2.0,0.0,4.0,2025-06-21 06:51:00,2025-06-25 06:51:00,,bus 11 seater,14472.6,working_pro_business_trips,2894.52,1389.37,12967.45,2.0,Business Class,phone,credit_card,guest00184@example.com,confirmed,D401,International,53.0,F
203,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,leisure,2.0,1.0,1.0,9.0,2026-05-21 04:05:00,2026-05-30 04:05:00,No,bus 25 seater,37349.45,childrens_trips,1867.47,6386.76,41868.74,2.0,Standard,website,debit_card,guest00203@example.com,confirmed,C312,International,69.0,OTHER
247,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,leisure,4.0,4.0,0.0,3.0,2025-03-19 17:59:00,2025-03-22 17:59:00,,e-cycle,20612.2,senior_citizens,3091.83,2102.44,19622.81,2.0,Deluxe,mobile_app,debit_card,guest00247@example.com,cancelled,B205,India,30.0,M
384,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,transit,3.0,3.0,0.0,9.0,2026-03-07 19:46:00,2026-03-16 19:46:00,Yes,e-cycle,21910.87,students_exploring,0.0,3943.96,25854.83,3.0,Deluxe,website,cash,guest00384@example.com,pending,,International,38.0,OTHER
465,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,2.0,2.0,0.0,10.0,2025-04-15 22:34:00,2025-04-25 22:34:00,No,e-cycle,39980.74,,1999.04,6836.71,44818.41,1.0,Business Class,mobile_app,upi,guest00465@example.com,checked_in,A101,International,19.0,OTHER
378,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,business,4.0,4.0,0.0,5.0,2025-01-29 07:51:00,2025-02-03 07:51:00,Yes,bus 11 seater,123990.0,childrens_trips,12399.0,20086.38,131677.38,1.0,Standard,travel_agent,upi,guest00378@example.com,checked_out,B205,India,64.0,F
395,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,family,5.0,5.0,0.0,12.0,2026-04-09 10:46:00,2026-04-21 10:46:00,Yes,e-cycle,261936.83,honeymoon,52387.37,25145.94,234695.4,3.0,Family Room,corporate_portal,credit_card,guest00395@example.com,checked_in,C312,India,33.0,F
389,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,5.0,4.0,1.0,12.0,2026-02-12 21:13:00,2026-02-24 21:13:00,,car,226531.38,honeymoon,11326.57,10760.24,225965.05,2.0,Deluxe,corporate_portal,upi,guest00389@example.com,checked_out,,India,18.0,F
415,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,wedding,1.0,1.0,0.0,12.0,2026-04-05 09:36:00,2026-04-17 09:36:00,,e-cycle,295253.44,,59050.69,42516.49,278719.24,3.0,Family Room,mobile_app,upi,guest00415@example.com,cancelled,C312,India,63.0,F
126,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,business,5.0,5.0,0.0,1.0,2025-07-08 17:41:00,2025-07-09 17:41:00,No,bus 11 seater,21443.38,,4288.68,857.74,18012.44,1.0,Standard,phone,debit_card,guest00126@example.com,confirmed,B205,International,41.0,M
298,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,wedding,3.0,3.0,0.0,6.0,2025-10-22 13:38:00,2025-10-28 13:38:00,,motorcycle,149307.39,working_pro_business_trips,7465.37,7092.1,148934.12,3.0,Suite,corporate_portal,debit_card,guest00298@example.com,checked_out,B205,International,30.0,M
224,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,family,1.0,1.0,0.0,1.0,2025-03-06 23:37:00,2025-03-07 23:37:00,,car,13465.82,childrens_trips,673.29,2302.66,15095.19,2.0,Suite,corporate_portal,credit_card,guest00224@example.com,checked_in,B205,India,26.0,OTHER
412,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,wedding,8.0,5.0,3.0,12.0,2026-08-12 01:40:00,2026-08-24 01:40:00,No,e-cycle,138334.59,,27666.92,19920.18,130587.85,2.0,Business Class,website,upi,guest00412@example.com,checked_out,E510,India,62.0,F
220,art'otel Amsterdam,Amsterdam,North Holland,#####,Netherlands,conference,3.0,3.0,0.0,6.0,2025-08-07 21:21:00,2025-08-13 21:21:00,,e-cycle,143082.91,honeymoon,21462.44,21891.68,143512.15,1.0,Business Class,corporate_portal,debit_card,guest00220@example.com,checked_out,E510,India,20.0,OTHER
130,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,leisure,5.0,2.0,3.0,1.0,2026-07-11 18:42:00,2026-07-12 18:42:00,,motorcycle,9096.04,honeymoon,0.0,1637.29,10733.33,2.0,Deluxe,walk_in,debit_card,guest00130@example.com,checked_out,D401,International,42.0,OTHER
466,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,business,2.0,2.0,0.0,11.0,2026-04-05 12:32:00,2026-04-16 12:32:00,,car,199621.35,childrens_trips,0.0,9981.07,209602.42,1.0,Suite,mobile_app,net_banking,guest00466@example.com,confirmed,A101,India,41.0,F
285,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,conference,2.0,2.0,0.0,10.0,2025-08-21 13:15:00,2025-08-31 13:15:00,,bus 11 seater,90472.8,senior_citizens,13570.92,9228.23,86130.11,3.0,Deluxe,walk_in,net_banking,guest00285@example.com,pending,B205,International,62.0,OTHER
324,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,business,3.0,3.0,0.0,12.0,2026-04-02 11:14:00,2026-04-14 11:14:00,,e-cycle,31077.23,senior_citizens,4661.58,1320.78,27736.43,3.0,Standard,phone,credit_card,guest00324@example.com,confirmed,E510,India,42.0,OTHER
370,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,conference,2.0,2.0,0.0,5.0,2026-07-25 21:55:00,2026-07-30 21:55:00,Yes,cycle,24600.64,,4920.13,2361.66,22042.17,2.0,Family Room,phone,net_banking,guest00370@example.com,checked_out,D401,International,53.0,M
287,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,wedding,2.0,2.0,0.0,3.0,2025-06-05 06:06:00,2025-06-08 06:06:00,,cycle,74022.51,senior_citizens,11103.38,7550.3,70469.43,3.0,Deluxe,mobile_app,credit_card,guest00287@example.com,cancelled,A101,International,26.0,OTHER
290,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,conference,5.0,5.0,0.0,4.0,2026-04-13 01:56:00,2026-04-17 01:56:00,,e-cycle,98499.48,honeymoon,0.0,17729.91,116229.39,1.0,Business Class,corporate_portal,cash,guest00290@example.com,cancelled,C312,International,28.0,F
416,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,leisure,5.0,5.0,0.0,9.0,2025-09-11 03:20:00,2025-09-20 03:20:00,,motorcycle,178761.14,students_exploring,17876.11,8044.25,168929.28,1.0,Standard,website,cash,guest00416@example.com,pending,D401,India,46.0,M
335,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,wedding,3.0,3.0,0.0,5.0,2025-04-01 20:52:00,2025-04-06 20:52:00,Yes,cycle,73694.41,childrens_trips,0.0,3684.72,77379.13,3.0,Family Room,mobile_app,cash,guest00335@example.com,pending,C312,India,30.0,M
113,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,transit,2.0,2.0,0.0,8.0,2025-08-15 07:08:00,2025-08-23 07:08:00,,motorcycle,197928.33,working_pro_business_trips,9896.42,22563.83,210595.74,3.0,Deluxe,mobile_app,net_banking,guest00113@example.com,confirmed,E510,International,51.0,OTHER
180,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,family,2.0,2.0,0.0,4.0,2025-02-24 03:21:00,2025-02-28 03:21:00,,bus 25 seater,58621.63,childrens_trips,11724.33,8441.51,55338.81,1.0,Standard,website,cash,guest00180@example.com,checked_out,E510,International,27.0,M
303,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,wedding,5.0,3.0,2.0,2.0,2026-06-22 09:11:00,2026-06-24 09:11:00,Yes,motorcycle,39689.47,working_pro_business_trips,0.0,4762.74,44452.21,1.0,Deluxe,travel_agent,cash,guest00303@example.com,checked_out,C312,International,27.0,M
334,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,,leisure,7.0,5.0,2.0,2.0,2025-01-07 00:11:00,2025-01-09 00:11:00,Yes,bus 11 seater,22912.71,,2291.27,3711.86,24333.3,2.0,Family Room,corporate_portal,cash,guest00334@example.com,pending,B205,India,56.0,M
325,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,conference,3.0,3.0,0.0,3.0,2025-07-09 03:44:00,2025-07-12 03:44:00,No,motorcycle,51369.26,,0.0,9246.47,60615.73,3.0,Business Class,travel_agent,debit_card,guest00325@example.com,confirmed,C312,India,42.0,F
472,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,family,3.0,3.0,0.0,9.0,2025-01-05 00:55:00,2025-01-14 00:55:00,No,motorcycle,209484.3,childrens_trips,20948.43,33936.46,222472.33,3.0,Family Room,website,cash,guest00472@example.com,confirmed,A101,International,77.0,OTHER
353,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,leisure,3.0,3.0,0.0,5.0,2026-01-31 11:00:00,2026-02-05 11:00:00,,motorcycle,122392.74,,18358.91,5201.69,109235.52,2.0,Suite,travel_agent,debit_card,guest00353@example.com,checked_in,,International,26.0,OTHER
234,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,leisure,2.0,2.0,0.0,3.0,2025-10-15 06:09:00,2025-10-18 06:09:00,No,bus 25 seater,55324.27,,0.0,9958.37,65282.64,1.0,Suite,phone,cash,guest00234@example.com,checked_in,B205,India,59.0,F
439,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,leisure,3.0,3.0,0.0,5.0,2025-05-10 20:32:00,2025-05-15 20:32:00,Yes,car,,honeymoon,9305.63,4187.53,87938.17,1.0,Business Class,walk_in,cash,guest00439@example.com,checked_out,,International,37.0,OTHER
165,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,family,4.0,4.0,0.0,4.0,2025-04-17 06:33:00,2025-04-21 06:33:00,Yes,car,12758.26,senior_citizens,0.0,2296.49,15054.75,3.0,Suite,phone,upi,guest00165@example.com,checked_in,,India,55.0,M
137,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,business,3.0,2.0,1.0,10.0,2026-01-09 03:59:00,2026-01-19 03:59:00,,motorcycle,144585.95,,28917.19,20820.38,136489.14,1.0,Suite,travel_agent,credit_card,guest00137@example.com,checked_in,,International,26.0,OTHER
198,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,leisure,3.0,3.0,0.0,6.0,2025-09-12 07:44:00,2025-09-18 07:44:00,Yes,car,,childrens_trips,9628.53,6547.4,61109.1,2.0,Suite,phone,net_banking,guest00198@example.com,checked_out,E510,International,45.0,OTHER
259,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,leisure,4.0,4.0,0.0,8.0,,2026-07-10 00:44:00,Yes,cycle,156545.32,childrens_trips,7827.27,26769.25,175487.3,1.0,Suite,walk_in,cash,guest00259@example.com,checked_in,B205,India,63.0,OTHER
233,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,conference,5.0,5.0,0.0,2.0,2026-01-10 18:41:00,2026-01-12 18:41:00,No,bus 25 seater,48732.08,students_exploring,0.0,8771.77,57503.85,2.0,Family Room,website,net_banking,guest00233@example.com,pending,D401,India,32.0,M
116,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,transit,1.0,1.0,0.0,8.0,2025-03-03 02:59:00,2025-03-11 02:59:00,,motorcycle,47804.53,childrens_trips,0.0,8604.82,56409.35,2.0,Suite,corporate_portal,cash,guest00116@example.com,confirmed,,India,59.0,F
121,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,wedding,5.0,3.0,2.0,4.0,2026-04-30 07:54:00,2026-05-04 07:54:00,No,motorcycle,20595.84,working_pro_business_trips,2059.58,926.81,19463.07,3.0,Deluxe,corporate_portal,debit_card,guest00121@example.com,cancelled,B205,International,59.0,M
343,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,transit,4.0,3.0,1.0,7.0,2026-06-28 01:18:00,2026-07-05 01:18:00,Yes,cycle,112070.2,childrens_trips,16810.53,4762.98,100022.65,3.0,Standard,walk_in,upi,guest00343@example.com,confirmed,A101,International,41.0,F
225,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,family,4.0,3.0,1.0,3.0,2026-07-13 09:40:00,2026-07-16 09:40:00,Yes,cycle,69026.16,working_pro_business_trips,13805.23,9939.77,65160.7,1.0,Standard,website,credit_card,guest00225@example.com,checked_out,E510,International,52.0,OTHER
396,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,business,4.0,4.0,0.0,7.0,2025-01-22 06:10:00,2025-01-29 06:10:00,No,motorcycle,134815.51,students_exploring,26963.1,5392.62,113245.03,3.0,Business Class,phone,net_banking,guest00396@example.com,pending,C312,India,71.0,F
332,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,family,7.0,5.0,2.0,8.0,2025-03-07 03:07:00,2025-03-15 03:07:00,,e-cycle,55338.26,students_exploring,0.0,6640.59,61978.85,2.0,Standard,phone,net_banking,guest00332@example.com,checked_out,B205,International,71.0,M
128,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,conference,3.0,3.0,0.0,5.0,2025-07-16 19:33:00,2025-07-21 19:33:00,,bus 11 seater,55039.99,,2752.0,6274.56,58562.55,1.0,Business Class,phone,credit_card,guest00128@example.com,confirmed,A101,International,42.0,F
286,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,transit,8.0,5.0,3.0,3.0,2025-05-19 13:58:00,2025-05-22 13:58:00,Yes,bus 11 seater,27497.74,childrens_trips,4124.66,4207.15,27580.23,1.0,Standard,travel_agent,cash,guest00286@example.com,checked_in,C312,International,65.0,OTHER
405,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,leisure,5.0,4.0,1.0,6.0,2026-05-22 19:41:00,2026-05-28 19:41:00,No,bus 25 seater,13696.32,students_exploring,684.82,2342.07,15353.57,1.0,Family Room,mobile_app,net_banking,guest00405@example.com,cancelled,E510,International,26.0,F
108,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,leisure,1.0,1.0,0.0,1.0,2025-08-20 20:14:00,2025-08-21 20:14:00,Yes,cycle,18442.71,senior_citizens,0.0,3319.69,21762.4,2.0,Suite,corporate_portal,debit_card,guest00108@example.com,cancelled,C312,International,59.0,M
462,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,leisure,4.0,4.0,0.0,5.0,2025-04-16 12:44:00,2025-04-21 12:44:00,No,bus 11 seater,9541.22,senior_citizens,954.12,429.35,9016.45,1.0,Standard,corporate_portal,credit_card,guest00462@example.com,confirmed,C312,India,61.0,OTHER
321,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,leisure,2.0,1.0,1.0,6.0,2025-08-04 18:46:00,2025-08-10 18:46:00,No,motorcycle,115963.36,students_exploring,0.0,5798.17,121761.53,2.0,Suite,phone,net_banking,guest00321@example.com,pending,D401,International,48.0,F
134,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,leisure,8.0,5.0,3.0,2.0,2025-10-26 13:24:00,2025-10-28 13:24:00,,motorcycle,48987.23,senior_citizens,7348.08,7495.05,49134.2,1.0,Business Class,travel_agent,upi,guest00134@example.com,checked_in,B205,India,28.0,F
357,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,family,6.0,4.0,2.0,6.0,2026-08-19 01:09:00,2026-08-25 01:09:00,No,motorcycle,29661.24,,0.0,1483.06,31144.3,2.0,Standard,travel_agent,upi,guest00357@example.com,checked_out,,India,50.0,M
45,###,Amsterdam,North Holland,1071,Netherlands,business,1.0,1.0,0.0,8.0,2026-08-23 13:40:00,2026-08-31 13:40:00,Yes,bus 25 seater,90189.41,students_exploring,4509.47,15422.39,101102.33,3.0,Suite,travel_agent,cash,guest00045@example.com,checked_out,A101,International,23.0,F
452,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,family,4.0,4.0,0.0,12.0,2025-07-12 13:49:00,2025-07-24 13:49:00,Yes,cycle,146872.19,senior_citizens,22030.83,6242.07,131083.43,2.0,Standard,corporate_portal,upi,guest00452@example.com,cancelled,B205,International,45.0,OTHER
66,Radisson Blu ???,Amsterdam,North Holland,1012,Netherlands,wedding,5.0,3.0,2.0,12.0,2025-04-06 13:06:00,2025-04-18 13:06:00,No,e-cycle,176493.61,honeymoon,26474.04,27003.52,177023.09,2.0,Business Class,phone,cash,guest00066@example.com,confirmed,C312,International,40.0,M
284,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,5.0,5.0,0.0,4.0,2025-12-30 20:19:00,2026-01-03 20:19:00,,bus 25 seater,12954.5,senior_citizens,647.73,1476.81,13783.58,1.0,Business Class,corporate_portal,debit_card,guest00284@example.com,confirmed,,International,51.0,OTHER
86,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,3.0,1.0,2.0,11.0,2025-09-04 23:42:00,2025-09-15 23:42:00,No,cycle,207419.72,childrens_trips,10370.99,9852.44,206901.17,3.0,Deluxe,phone,cash,guest00086@example.com,checked_in,,India,69.0,M
243,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,transit,5.0,5.0,0.0,1.0,2026-06-15 09:12:00,2026-06-16 09:12:00,Yes,bus 25 seater,18004.03,senior_citizens,2700.6,765.17,16068.6,3.0,Standard,mobile_app,credit_card,guest00243@example.com,cancelled,D401,International,60.0,F
187,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,3.0,3.0,0.0,5.0,2025-01-21 10:52:00,2025-01-26 10:52:00,Yes,bus 11 seater,66027.83,childrens_trips,13205.57,9508.01,62330.27,3.0,Suite,travel_agent,upi,guest00187@example.com,checked_in,E510,India,30.0,F
160,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,business,3.0,3.0,0.0,3.0,2026-06-14 23:16:00,2026-06-17 23:16:00,Yes,bus 25 seater,59766.23,students_exploring,2988.31,10220.03,66997.95,2.0,Family Room,website,upi,guest00160@example.com,checked_out,,India,49.0,F
13,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,leisure,1.0,1.0,0.0,9.0,2025-09-13 02:28:00,2025-09-22 02:28:00,Yes,motorcycle,224850.18,students_exploring,0.0,11242.51,236092.69,2.0,Deluxe,corporate_portal,credit_card,guest00013@example.com,pending,D401,India,42.0,F
36,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,leisure,4.0,3.0,1.0,10.0,2025-09-22 10:17:00,2025-10-02 10:17:00,,motorcycle,137857.52,students_exploring,0.0,6892.88,144750.4,3.0,Deluxe,phone,cash,guest00036@example.com,checked_in,D401,India,23.0,F
29,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,business,1.0,1.0,0.0,7.0,2025-12-05 17:29:00,2025-12-12 17:29:00,,motorcycle,80831.31,students_exploring,12124.7,12367.19,81073.8,1.0,Business Class,travel_agent,cash,guest00029@example.com,checked_in,E510,India,49.0,M
171,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,conference,6.0,4.0,2.0,8.0,2025-09-09 20:18:00,2025-09-17 20:18:00,Yes,motorcycle,103308.14,senior_citizens,0.0,12396.98,115705.12,3.0,Family Room,mobile_app,net_banking,guest00171@example.com,confirmed,D401,International,48.0,OTHER
143,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,transit,2.0,2.0,0.0,9.0,2026-08-15 03:51:00,2026-08-24 03:51:00,No,cycle,57349.11,,0.0,6881.89,64231.0,2.0,Family Room,corporate_portal,net_banking,guest00143@example.com,checked_in,E510,India,40.0,F
392,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,conference,4.0,4.0,0.0,1.0,2025-02-25 07:11:00,2025-02-26 07:11:00,Yes,motorcycle,18178.34,childrens_trips,1817.83,818.03,17178.54,3.0,Family Room,corporate_portal,cash,guest00392@example.com,checked_in,A101,India,25.0,F
337,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,5.0,4.0,1.0,4.0,2026-06-12 03:04:00,2026-06-16 03:04:00,No,bus 11 seater,37450.23,honeymoon,0.0,6741.04,44191.27,2.0,Deluxe,website,debit_card,guest00337@example.com,checked_in,B205,International,75.0,M
222,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,conference,1.0,1.0,0.0,11.0,2026-07-05 17:00:00,2026-07-16 17:00:00,Yes,bus 11 seater,180452.1,working_pro_business_trips,0.0,32481.38,212933.48,3.0,Suite,phone,credit_card,guest00222@example.com,pending,A101,International,63.0,F
96,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,business,6.0,5.0,1.0,11.0,2026-08-18 04:10:00,2026-08-29 04:10:00,Yes,car,174231.45,,26134.72,7404.84,155501.57,3.0,Business Class,phone,debit_card,guest00096@example.com,checked_out,D401,India,49.0,OTHER
52,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,transit,7.0,3.0,4.0,11.0,2025-03-12 07:40:00,2025-03-23 07:40:00,,car,,students_exploring,21037.48,9466.86,198804.16,1.0,Business Class,website,credit_card,guest00052@example.com,cancelled,A101,International,40.0,F
241,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,2.0,1.0,1.0,11.0,2026-02-12 23:08:00,2026-02-23 23:08:00,Yes,cycle,133771.01,students_exploring,26754.2,5350.84,112367.65,2.0,Family Room,walk_in,credit_card,guest00241@example.com,pending,D401,India,69.0,M
366,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,business,1.0,1.0,0.0,11.0,2026-03-25 16:42:00,2026-04-05 16:42:00,,bus 11 seater,120555.89,honeymoon,24111.18,17360.05,113804.76,2.0,Deluxe,travel_agent,debit_card,guest00366@example.com,checked_out,D401,India,32.0,F
372,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,wedding,2.0,1.0,1.0,6.0,2025-12-20 11:26:00,2025-12-26 11:26:00,Yes,e-cycle,45267.86,honeymoon,9053.57,4345.71,40560.0,2.0,Standard,travel_agent,debit_card,guest00372@example.com,confirmed,E510,International,20.0,F
179,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,44O001,Hungary,business,1.0,1.0,0.0,2.0,2025-01-21 10:16:00,2025-01-23 10:16:00,,car,44800.01,childrens_trips,0.0,8064.0,52864.01,3.0,Family Room,corporate_portal,credit_card,guest00179@example.com,checked_in,,India,56.0,F
42,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,UNKNOWN,Germany,transit,4.0,3.0,1.0,4.0,2026-04-27 09:02:00,2026-05-01 09:02:00,Yes,bus 25 seater,72437.25,,7243.73,3259.68,68453.2,3.0,Deluxe,corporate_portal,credit_card,guest00042@example.com,checked_out,B205,India,76.0,F
381,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,wedding,1.0,1.0,0.0,10.0,2026-02-23 08:55:00,2026-03-05 08:55:00,No,motorcycle,104931.56,,0.0,12591.79,117523.35,1.0,Business Class,mobile_app,upi,guest00381@example.com,checked_in,,International,70.0,F
207,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,transit,1.0,1.0,0.0,10.0,2026-06-20 22:44:00,2026-06-30 22:44:00,,e-cycle,186583.26,students_exploring,18658.33,20150.99,188075.92,1.0,Family Room,walk_in,credit_card,guest00207@example.com,confirmed,,India,50.0,F
283,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,transit,5.0,5.0,0.0,10.0,2025-11-20 15:55:00,2025-11-30 15:55:00,Yes,car,64139.05,senior_citizens,6413.9,10390.53,68115.68,3.0,Business Class,travel_agent,cash,guest00283@example.com,checked_in,,India,19.0,F
255,12345,New Delhi,Delhi,110001,India,conference,4.0,3.0,1.0,11.0,2025-08-22 10:20:00,2025-09-02 10:20:00,No,e-cycle,174294.25,working_pro_business_trips,17429.42,18823.78,175688.61,3.0,Suite,corporate_portal,debit_card,guest00255@example.com,pending,A101,India,64.0,M
406,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,leisure,5.0,3.0,2.0,12.0,2026-03-03 21:41:00,2026-03-15 21:41:00,No,e-cycle,244251.81,,0.0,43965.33,288217.14,1.0,Suite,mobile_app,debit_card,guest00406@example.com,pending,B205,International,24.0,F
5,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,business,3.0,2.0,1.0,9.0,2025-10-04 20:44:00,2025-10-13 20:44:00,No,motorcycle,192187.48,childrens_trips,0.0,9609.37,201796.85,1.0,Deluxe,walk_in,upi,guest00005@example.com,pending,,International,43.0,OTHER
257,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,family,2.0,2.0,0.0,3.0,2025-10-18 14:40:00,2025-10-21 14:40:00,No,motorcycle,17274.32,students_exploring,0.0,3109.38,20383.7,3.0,Business Class,walk_in,cash,guest00257@example.com,pending,,India,55.0,OTHER
440,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,wedding,5.0,5.0,0.0,5.0,2025-05-30 04:30:00,2025-06-04 04:30:00,,e-cycle,51784.28,senior_citizens,0.0,9321.17,61105.45,1.0,Deluxe,walk_in,net_banking,guest00440@example.com,confirmed,D401,International,30.0,M
101,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,family,5.0,5.0,0.0,10.0,2026-04-07 17:17:00,2026-04-17 17:17:00,,bus 25 seater,244219.21,senior_citizens,24421.92,26375.67,246172.96,1.0,Family Room,walk_in,cash,guest00101@example.com,checked_out,A101,India,20.0,M
