booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
BKPIBR2-yo32-0025-g9eu,Park Inn by Radisson Izmir,Izmir,Izmir,35410,Turkey,Business,2,2,0,3,2046-09-15 14:00:00,2046-09-18 11:00:00,Yes,Bus,840.00,Corporate,84.00,126.00,882.00,1,Standard Queen,Website,Cash,vivek.adebayoBKPIBR2-yo32-0025-g9eu@email.com,Completed,710,Corporate,52,Female
BKUNKWN-2m9f-0197-u6hh,None,Noida,Uttar Pradesh,201301,India,Business,3,3,0,4,2046-09-17 16:00:00,2046-09-21 11:00:00,Yes,Flight,640.00,None,0.00,96.00,736.00,1,Executive Twin,Corporate Portal,Invoice,hyunwoo.takahashiBKUNKWN-2m9f-0197-u6hh@email.com,Confirmed,142,Corporate,31,Non-binary
BKRBHKU-zu9a-0016-d1sl,Radisson Blu Hotel Kuwait,Kuwait City,Al Asimah,13122,Kuwait,Leisure,3,2,1,5,2046-09-19 14:00:00,2046-09-24 10:00:00,No,Bus,700.00,Holiday,70.00,105.00,735.00,1,Executive Twin,Walk-in,Cash,nidhi.chandraBKRBHKU-zu9a-0016-d1sl@email.com,Completed,344,Corporate,29,Male
BKPPSST-jkx5-0020-vsrw,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Leisure,4,2,2,7,2046-09-21 16:00:00,2046-09-28 12:00:00,Yes,Train,3080.00,None,0.00,462.00,3542.00,2,Double Room,Corporate Portal,Invoice,missing-at-sign.com,Pending,1549,Regular,79,Non-binary
BKRBDWG-yfwx-0018-85kv,Radisson Blu Dhaka Water Garden,Dhaka,Dhaka Division,1206,Bangladesh,Leisure,3,1,2,3,2046-09-23 13:00:00,2046-09-26 12:00:00,No,Train,360.00,Seasonal,36.00,54.00,378.00,1,Double Room,Mobile App,Debit Card,kofi.chopraBKRBDWG-yfwx-0018-85kv@email.com,Completed,939,VIP,39,Male
BKRBHSZ-h6sp-0030-l7lk,Radisson Blu Hotel Szczecin,Szczecin,West Pomeranian,70-419,Poland,Business,3,3,0,5,2046-09-25 14:00:00,2046-09-30 10:00:00,Yes,Train,800.00,Corporate,80.00,120.00,840.00,1,Standard King,Website,PayPal,thomas.huangBKRBHSZ-h6sp-0030-l7lk@email.com,Completed,1314,Corporate,61,Male
BKPPMAA-hw67-0023-vg40,Park Plaza Maastricht,Maastricht,Limburg,6221 EN,Netherlands,Leisure,4,1,3,2,2046-09-27 13:00:00,2046-09-29 12:00:00,No,Train,800.00,Early Bird,80.00,120.00,840.00,2,Executive Twin,Mobile App,Credit Card,sameer.reddyBKPPMAA-hw67-0023-vg40@email.com,Cancelled,1359,Corporate,40,Non-binary
BKRBSHH-hw4h-0022-a7tl,Radisson Blu St Helen's Hotel Dublin,Dublin,County Dublin,A94 V6W3,Ireland,Leisure,4,4,0,6,2046-09-29 15:00:00,2046-10-05 10:00:00,No,Flight,3360.00,None,0.00,504.00,3864.00,2,Ocean View King,Mobile App,PayPal,anthony.nilssonBKRBSHH-hw4h-0022-a7tl@email.com,Completed,998,Regular,66,Male
BKRBHLS-0a8c-0025-rfab,Radisson Blu Hotel London Stansted Airport,Stansted,England,CM24 1PP,United Kingdom,Leisure,7,4,3,4,2046-10-01 15:00:00,2046-10-05 12:00:00,No,Flight,3360.00,Group,336.00,504.00,3528.00,3,Deluxe Queen,Travel Agent,Invoice,@example.com,Completed,510,Regular,68,Male
BKRBPHS-pqew-0022-v94t,Radisson Blu Plaza Hotel Sydney,Sydney,New South Wales,2000,Australia,Business,3,3,0,3,2046-10-03 16:00:00,2046-10-06 11:00:00,Yes,Flight,660.00,Corporate,66.00,99.00,693.00,1,Executive King,Mobile App,Cash,diya.moreauBKRBPHS-pqew-0022-v94t@email.com,Confirmed,305,Corporate,31,Non-binary
BKRBHIS-lzks-0021-uij5,Radisson Blu Hotel Istanbul Sisli,Istanbul,Istanbul,34360,Turkey,Business,1,1,0,2,2046-10-05 15:00:00,2046-10-07 10:00:00,Yes,Car,600.00,Corporate,60.00,90.00,630.00,1,Ocean View King,Mobile App,Credit Card,supriya.ramosBKRBHIS-lzks-0021-uij5@email.com,Completed,1184,Corporate,75,Female
BKRBHES-ilog-0023-3xq1,Radisson Blu Hotel Espoo,Espoo,Uusimaa,02130,Finland,Leisure,4,4,0,1,2046-10-07 13:00:00,2046-10-08 11:00:00,No,Flight,560.00,Member,56.00,84.00,588.00,2,Deluxe King,Mobile App,Invoice,manish.williamsBKRBHES-ilog-0023-3xq1@email.com,Confirmed,1314,Regular,37,Male
BKRBHMA-783y-0017-ceqo,Radisson Blu Hotel Manchester Airport,Manchester,England,M90 3RA,United Kingdom,Leisure,7,4,3,2,2046-10-09 16:00:00,2046-10-11 10:00:00,No,Bus,840.00,Seasonal,84.00,126.00,882.00,3,Family Suite,Mobile App,Invoice,jordan.schroederBKRBHMA-783y-0017-ceqo@email.com,Pending,869,Regular,32,Female
BKPIB14-s9b9-0021-my96,Park Inn by Radisson Amsterdam City West,Amsterdam,North Holland,1043 NT,Netherlands,Leisure,5,4,1,1,2046-10-11 13:00:00,2046-10-12 12:00:00,No,Flight,240.00,Seasonal,24.00,36.00,252.00,2,Double Room,Mobile App,Debit Card,youssef.thakurBKPIB14-s9b9-0021-my96@email.com,Confirmed,593,Corporate,55,Non-binary
BKRBHPK-kucd-0017-hcj6,Radisson Blu Hotel Pune Kharadi,Pune,Maharashtra,411014,India,Business,1,1,0,3,2046-10-13 14:00:00,2046-10-16 12:00:00,Yes,Bus,420.00,Corporate,42.00,63.00,441.00,1,Deluxe King,Travel Agent,Cash,ali.hassanBKRBHPK-kucd-0017-hcj6@email.com,Pending,1129,Regular,44,Non-binary
BKPPBIR-iwxq-0026-mezl,Park Plaza Birmingham,Birmingham,England,B1 1BN,United Kingdom,Leisure,5,4,1,3,2046-10-15 15:00:00,2046-10-18 12:00:00,No,Train,960.00,Seasonal,96.00,144.00,1008.00,2,Cabin Suite,Mobile App,Invoice,diya.williamsBKPPBIR-iwxq-0026-mezl@email.com,Confirmed,371,VIP,54,Non-binary
BKRBHBR-cbji-0021-ca5a,Radisson Blu Hotel Bremen,Bremen,Bremen,28195,Germany,Business,2,2,0,2,2046-10-17 13:00:00,2046-10-19 11:00:00,Yes,Flight,500.00,None,0.00,75.00,575.00,1,Family Suite,Corporate Portal,Invoice,karan.suttonBKRBHBR-cbji-0021-ca5a@email.com,Pending,1543,VIP,72,Male
BKPPNUR-f1os-0018-tclh,Park Plaza Nuremberg,Nuremberg,Bavaria,90443,Germany,Leisure,4,4,0,6,2046-10-19 15:00:00,2046-10-25 10:00:00,No,Flight,1680.00,Seasonal,168.00,252.00,1764.00,2,Standard King,Website,Credit Card,eshe.martinBKPPNUR-f1os-0018-tclh@email.com,Pending,1104,Regular,75,Male
BKHEBCC-ppee-0016-sf7v,Hotel Erzsébet City Center Budapest,Budapest,Budapest,1053,Hungary,Business,2,2,0,5,2046-10-21 15:00:00,2046-10-26 10:00:00,Yes,Train,900.00,Corporate,90.00,135.00,945.00,1,Ocean View King,Travel Agent,Invoice,tariq.rodriguezBKHEBCC-ppee-0016-sf7v@email.com,Cancelled,471,Corporate,63,Female
BKRBPHS-3w7s-0023-xfmj,Radisson Blu Plaza Hotel Sydney,Sydney,New South Wales,2000,Australia,Business,3,3,0,5,2046-10-23 16:00:00,2046-10-28 12:00:00,Yes,Car,1100.00,Corporate,110.00,165.00,1155.00,1,Standard Queen,Corporate Portal,Invoice,thabo.duboisBKRBPHS-3w7s-0023-xfmj@email.com,Completed,1466,Corporate,44,Non-binary
BKUNKWN-lo5z-0198-m51g,None,Cairo,Cairo Governorate,11757,Egypt,Leisure,5,2,3,1,2046-10-25 16:00:00,2046-10-26 11:00:00,No,Flight,400.00,Group,40.00,60.00,420.00,2,Executive Twin,Corporate Portal,Invoice,michael.rileyBKUNKWN-lo5z-0198-m51g@email.com,Pending,1000,Regular,44,Non-binary
BKRBHCC-qvlv-0026-sir6,Radisson Blu Hotel Casablanca City Center,Casablanca,Casablanca-Settat,20250,Morocco,Business,2,2,0,5,2046-10-27 13:00:00,2046-11-01 10:00:00,Yes,Car,1100.00,None,0.00,165.00,1265.00,1,Cabin Suite,Website,PayPal,kavya.okoroBKRBHCC-qvlv-0026-sir6@email.com,Cancelled,727,Corporate,54,Non-binary
BKRBHRM-8hrs-0022-1ksa,Radisson Blu Hotel and Residence Maputo,Maputo,Maputo,1100,Mozambique,Leisure,2,1,1,7,2046-10-29 16:00:00,2046-11-05 10:00:00,No,Bus,980.00,Holiday,98.00,147.00,1029.00,1,Standard Queen,Corporate Portal,Invoice,edward.petersonBKRBHRM-8hrs-0022-1ksa@email.com,Cancelled,1260,Corporate,49,Non-binary
BKRBHAM-537p-0025-f86d,Radisson Blu Hotel Amritsar,Amritsar,Punjab,143001,India,Leisure,5,2,3,6,2046-10-31 14:00:00,2046-11-06 11:00:00,Yes,Train,1920.00,Holiday,192.00,288.00,2016.00,2,Family Suite,Travel Agent,Debit Card,adam.krugerBKRBHAM-537p-0025-f86d@email.com,Confirmed,1035,VIP,36,Non-binary
BKRBHGQ-4kkp-0023-x3lm,Radisson Blu Hotel Gqeberha,Gqeberha,Eastern Cape,6001,South Africa,Leisure,2,2,0,4,2046-11-02 16:00:00,2046-11-06 11:00:00,No,Train,1120.00,None,0.00,168.00,1288.00,1,Standard Queen,Mobile App,Debit Card,claire.hanBKRBHGQ-4kkp-0023-x3lm@email.com,Confirmed,501,Regular,71,Non-binary
BKRBHRC-1i32-0018-sp3p,Radisson Blu Hotel and Residence Cape Town,Cape Town,Western Cape,8001,South Africa,Business,2,2,0,4,2046-11-04 15:00:00,2046-11-08 10:00:00,Yes,Flight,480.00,Corporate,48.00,72.00,504.00,1,Family Suite,Travel Agent,Debit Card,priya.kuznetsovBKRBHRC-1i32-0018-sp3p@email.com,Cancelled,1085,Corporate,56,Female
BKRBAHC-414p-0022-rnsm,Radisson Blu Aqua Hotel Chicago,Chicago,IL,60601,USA,Business,3,3,0,7,2046-11-06 13:00:00,2046-11-13 11:00:00,Yes,Car,2100.00,Corporate,210.00,315.00,2205.00,1,Executive King,Website,Credit Card,guest#example.com,Confirmed,1466,Corporate,76,Non-binary
BKRBHKU-ab2c-0017-jt7s,Radisson Blu Hotel Kuwait,Kuwait City,Al Asimah,13122,Kuwait,Business,2,2,0,2,2046-11-08 14:00:00,2046-11-10 11:00:00,Yes,Car,600.00,None,0.00,90.00,690.00,1,Ocean View King,Travel Agent,PayPal,angela.farooqBKRBHKU-ab2c-0017-jt7s@email.com,Cancelled,306,Regular,28,Female
BKRBHD2-2upp-0020-ovs8,Radisson Blu Hotel Dortmund,Dortmund,North Rhine-Westphalia,44139,Germany,Leisure,2,2,0,2,2046-11-10 13:00:00,2046-11-12 11:00:00,No,Car,320.00,Seasonal,32.00,48.00,336.00,1,Executive King,Walk-in,Credit Card,joseph.frankBKRBHD2-2upp-0020-ovs8@email.com,Pending,1529,Regular,30,Non-binary
BKRBHCA-5onq-0020-s3u1,Radisson Blu Hotel Cardiff,Cardiff,Wales,CF10 2FL,United Kingdom,Leisure,5,2,3,7,2046-11-12 13:00:00,2046-11-19 12:00:00,Yes,Train,1960.00,Holiday,196.00,294.00,2058.00,2,Executive King,Corporate Portal,Invoice,connor.nairBKRBHCA-5onq-0020-s3u1@email.com,Confirmed,537,Regular,32,Male
BKRBHB2-u8of-0021-c0hf,Radisson Blu Hotel Bristol,Bristol,England,BS1 4BY,United Kingdom,Business,2,2,0,3,2046-11-14 16:00:00,2046-11-17 11:00:00,Yes,Flight,420.00,None,0.00,63.00,483.00,1,Family Suite,Website,Debit Card,michael.hassanBKRBHB2-u8of-0021-c0hf@email.com,Completed,645,VIP,73,Non-binary
BKPIB15-2nme-0018-7t32,Park Inn by Radisson Brussels Midi,Brussels,Brussels-Capital,1060,Belgium,Leisure,7,4,3,5,2046-11-16 14:00:00,2046-11-21 10:00:00,No,Car,2700.00,Group,270.00,405.00,2835.00,3,Standard Queen,Website,Credit Card,li.sunBKPIB15-2nme-0018-7t32@email.com,Confirmed,1348,Regular,25,Male
BKPIB17-zkbt-0017-700g,Park Inn by Radisson Birmingham Walsall,Walsall,England,WS2 8TJ,United Kingdom,Leisure,4,2,2,1,2046-11-18 15:00:00,2046-11-19 11:00:00,No,Bus,560.00,None,0.00,84.00,644.00,2,Executive Twin,Travel Agent,Credit Card,camila.schneiderBKPIB17-zkbt-0017-700g@email.com,Pending,405,Regular,67,Male
BKPIBRC-92lv-0015-4nbx,Park Inn by Radisson Cardiff City Centre,Cardiff,Wales,CF10 2JX,United Kingdom,Leisure,4,2,2,3,2046-11-20 16:00:00,2046-11-23 12:00:00,Yes,Flight,840.00,Early Bird,84.00,126.00,882.00,2,Executive King,Walk-in,Credit Card,adam.nowakBKPIBRC-92lv-0015-4nbx@email.com,Cancelled,1461,VIP,26,Female
BKRBHSL-bm31-0026-7y77,Radisson Blu Hotel and Spa Limerick,Limerick,County Limerick,V94 YA2R,Ireland,Business,3,3,0,5,2046-11-22 14:00:00,2046-11-27 12:00:00,Yes,Car,800.00,Corporate,80.00,120.00,840.00,1,Double Room,Mobile App,Cash,alice.zielinskiBKRBHSL-bm31-0026-7y77@email.com,Cancelled,1001,Regular,59,Male
BKRBHCH-1s4y-0016-18do,Radisson Blu Hotel Cairo Heliopolis,Cairo,Cairo Governorate,11757,Egypt,Leisure,6,3,3,5,2046-11-24 15:00:00,2046-11-29 11:00:00,No,Car,3000.00,Seasonal,300.00,450.00,3150.00,2,Cabin Suite,Corporate Portal,Invoice,mandla.chengBKRBHCH-1s4y-0016-18do@email.com,Confirmed,647,Corporate,63,Non-binary
BKRBHCA-rp77-0021-66w2,Radisson Blu Hotel Cardiff,Cardiff,Wales,CF10 2FL,United Kingdom,Leisure,7,4,3,1,2046-11-26 14:00:00,2046-11-27 11:00:00,No,Car,600.00,Seasonal,60.00,90.00,630.00,3,Standard Queen,Corporate Portal,Invoice,kai.narangBKRBHCA-rp77-0021-66w2@email.com,Confirmed,925,Regular,20,Non-binary
BKPIBR7-6fbp-0014-j1vd,Park Inn by Radisson Cologne City West,Cologne,North Rhine-Westphalia,50823,Germany,Leisure,4,1,3,3,2046-11-28 13:00:00,2046-12-01 12:00:00,No,Flight,1500.00,Holiday,150.00,225.00,1575.00,2,Cabin Suite,Website,Invoice,nikita.palmerBKPIBR7-6fbp-0014-j1vd@email.com,Cancelled,590,Corporate,19,Male
BKRBHNU-uyoc-0019-804f,Radisson Blu Hotel Nairobi Upper Hill,Nairobi,Nairobi County,00100,Kenya,Leisure,3,1,2,2,2046-11-30 15:00:00,2046-12-02 12:00:00,No,Train,360.00,Early Bird,36.00,54.00,378.00,1,Cabin Suite,Walk-in,Cash,payal.duvalBKRBHNU-uyoc-0019-804f@email.com,Cancelled,197,VIP,23,Non-binary
BKRBHNU-uyoc-0019-804f,Radisson Blu Hotel Nairobi Upper Hill,Nairobi,Nairobi County,00100,Kenya,Leisure,3,1,2,2,2046-11-30 15:00:00,2046-12-02 12:00:00,No,Train,360.00,Early Bird,36.00,54.00,378.00,1,Cabin Suite,Walk-in,Cash,payal.duvalBKRBHNU-uyoc-0019-804f@email.com,Cancelled,197,VIP,23,Non-binary
BKRBHWR-69ma-0021-hq4j,Radisson Blu Hotel Wroclaw,Wroclaw,Lower Silesian,50-156,Poland,Leisure,3,1,2,5,2046-12-04 14:00:00,2046-12-09 11:00:00,No,Flight,700.00,Early Bird,70.00,105.00,735.00,1,Deluxe King,Corporate Portal,Invoice,isla.nguyenBKRBHWR-69ma-0021-hq4j@email.com,Confirmed,648,VIP,51,Male
BKRBHC3-tgs1-0030-rwrk,Radisson Blu Hotel and Convention Centre Kigali,Kigali,Kigali,N/A,Rwanda,Leisure,4,2,2,5,2046-12-06 14:00:00,2046-12-11 12:00:00,No,Train,2000.00,Early Bird,200.00,300.00,2100.00,2,Family Suite,Walk-in,Cash,sakshi.zhangBKRBHC3-tgs1-0030-rwrk@email.com,Confirmed,534,Corporate,70,Female
BKPPBS1-jt8u-0048-0m2j,Park Plaza Bangkok Soi 18,Bangkok,Bangkok,10110,Thailand,Business,1,1,0,2,2046-12-08 16:00:00,2046-12-10 12:00:00,Yes,Car,440.00,Corporate,44.00,66.00,462.00,1,Family Suite,Mobile App,Invoice,mohit.jimenezBKPPBS1-jt8u-0048-0m2j@email.com,Confirmed,542,Corporate,53,Female
BKRBHAD-8726-0022-7usq,Radisson Blu Hotel Abu Dhabi Yas Island,Abu Dhabi,Abu Dhabi,93725,United Arab Emirates,Leisure,6,3,3,1,2046-12-10 16:00:00,2046-12-11 10:00:00,No,Car,500.00,Group,50.00,75.00,525.00,2,Family Suite,Walk-in,Credit Card,florence.reddyBKRBHAD-8726-0022-7usq@email.com,Confirmed,387,Regular,64,Male
BKAOAMS-aarh-0017-4cdr,art'otel Amsterdam,Amsterdam,North Holland,1012 AB,Netherlands,Business,1,1,0,7,2046-12-12 13:00:00,2046-12-19 12:00:00,Yes,Train,1540.00,None,0.00,231.00,1771.00,1,Deluxe King,Travel Agent,Credit Card,chris.patelBKAOAMS-aarh-0017-4cdr@email.com,Pending,690,Corporate,75,Non-binary
BKRBHSZ-ror1-0031-xghz,Radisson Blu Hotel Szczecin,Szczecin,West Pomeranian,70-419,Poland,Business,3,3,0,6,2046-12-14 14:00:00,2046-12-20 12:00:00,Yes,Car,840.00,Corporate,84.00,126.00,882.00,1,Executive King,Website,PayPal,noor.ortegaBKRBHSZ-ror1-0031-xghz@email.com,Confirmed,579,Corporate,63,Non-binary
BKAOCOL-gc6y-0032-lfez,art'otel Cologne,Cologne,North Rhine-Westphalia,50667,Germany,Leisure,2,2,0,2,2046-12-16 14:00:00,2046-12-18 12:00:00,No,Car,400.00,Member,40.00,60.00,420.00,1,Standard King,Walk-in,Credit Card,yash.tanakaBKAOCOL-gc6y-0032-lfez@email.com,Confirmed,432,Regular,45,Female
BKRBAHA-878o-0028-oyju,Radisson Blu Astrid Hotel Antwerp,Antwerp,Antwerp,2018,Belgium,Leisure,6,4,2,3,2046-12-18 14:00:00,2046-12-21 11:00:00,No,Flight,720.00,Group,72.00,108.00,756.00,2,Cabin Suite,Mobile App,Cash,oliver.parkBKRBAHA-878o-0028-oyju@email.com,Completed,723,Corporate,77,Non-binary
BKPPSST-68zg-0021-0v2e,Park Plaza Shanghai Science and Technology Park,Shanghai,Shanghai,201204,China,Leisure,4,1,3,1,2046-12-20 14:00:00,2046-12-21 12:00:00,No,Flight,500.00,None,0.00,75.00,575.00,2,Standard King,Corporate Portal,Invoice,sebastian.thakurBKPPSST-68zg-0021-0v2e@email.com,Pending,1074,Regular,21,Female
BKRBRAH-dfly-0020-fosl,Radisson Blu Royal Astorija Hotel Vilnius,Vilnius,Vilnius County,LT-01128,Lithuania,Leisure,3,3,0,2,2046-12-22 13:00:00,2046-12-24 12:00:00,Yes,Train,360.00,Seasonal,36.00,54.00,378.00,1,Executive King,Travel Agent,Credit Card,user@example,Cancelled,1157,Corporate,53,Female
BKRBABE-a16a-0014-fns4,Radisson Blu Atria Bengaluru,Bengaluru,Karnataka,560001,India,Leisure,2,1,1,1,2046-12-24 15:00:00,2046-12-25 12:00:00,No,Bus,180.00,Early Bird,18.00,27.00,189.00,1,Executive Twin,Travel Agent,PayPal,shubham.schumacherBKRBABE-a16a-0014-fns4@email.com,Completed,458,Corporate,37,Male
BKRBAHL-1jyl-0026-s4gx,Radisson Blu Anchorage Hotel Lagos,Lagos,Lagos State,101241,Nigeria,Leisure,4,4,0,6,2046-12-26 15:00:00,2047-01-01 10:00:00,No,Train,3360.00,None,0.00,504.00,3864.00,2,Executive King,Website,Credit Card,jack.suarezBKRBAHL-1jyl-0026-s4gx@email.com,Confirmed,187,Corporate,74,Non-binary
BKRBHVA-vtqw-0023-toly,Radisson Blu Hotel Vadistanbul,Istanbul,Istanbul,34396,Turkey,Business,2,2,0,5,2046-12-28 13:00:00,2047-01-02 10:00:00,Yes,Bus,600.00,Corporate,60.00,90.00,630.00,1,Deluxe Queen,Walk-in,Cash,sanjay.robertsBKRBHVA-vtqw-0023-toly@email.com,Cancelled,1346,Regular,76,Female
BKPPUTR-z7j5-0018-x019,Park Plaza Utrecht,Utrecht,Utrecht,3511 CE,Netherlands,Business,1,1,0,4,2046-12-30 16:00:00,2047-01-03 11:00:00,Yes,Bus,880.00,None,0.00,132.00,1012.00,1,Standard Queen,Corporate Portal,Invoice,julia.leclercBKPPUTR-z7j5-0018-x019@email.com,Pending,153,VIP,54,Male
BKRBHM2-j6b6-0019-rkgk,Radisson Blu Hotel Malmo,Malmo,Skane,211 35,Sweden,Business,1,1,0,3,2047-01-01 15:00:00,2047-01-04 10:00:00,Yes,Car,360.00,Corporate,36.00,54.00,378.00,1,Double Room,Travel Agent,Credit Card,evan.friedrichBKRBHM2-j6b6-0019-rkgk@email.com,Confirmed,681,Corporate,60,Male
BKPPCAR-319f-0024-zb0q,Park Plaza Cardiff,Cardiff,Wales,CF10 3AL,United Kingdom,Leisure,6,3,3,5,2047-01-03 14:00:00,2047-01-08 11:00:00,Yes,Train,2200.00,Group,220.00,330.00,2310.00,2,Cabin Suite,Walk-in,Credit Card,anna.hanBKPPCAR-319f-0024-zb0q@email.com,Confirmed,932,VIP,32,Male
BKRBKOC-ur09-0017-qwj8,Radisson Blu Kochi,Kochi,Kerala,682020,India,Leisure,1,1,0,2,2047-01-05 13:00:00,2047-01-07 11:00:00,Yes,Flight,600.00,Seasonal,60.00,90.00,630.00,1,Double Room,Travel Agent,Invoice,edward.wilsonBKRBKOC-ur09-0017-qwj8@email.com,Pending,1064,Corporate,53,Female
BKRBHWC-2c65-0014-3j81,Radisson Blu Hotel Waterfront Cape Town,Cape Town,Western Cape,8002,South Africa,Leisure,2,2,0,1,2047-01-07 15:00:00,2047-01-08 10:00:00,Yes,Bus,140.00,Early Bird,14.00,21.00,147.00,1,Executive King,Corporate Portal,Invoice,benjamin.yamaguchiBKRBHWC-2c65-0014-3j81@email.com,Completed,910,Regular,53,Non-binary
BKUNKWN-pnui-0200-wd76,None,Kuwait City,Al Asimah,13122,Kuwait,Business,1,1,0,6,2047-01-09 14:00:00,2047-01-15 11:00:00,Yes,Car,960.00,Corporate,96.00,144.00,1008.00,1,Deluxe Queen,Mobile App,Cash,alan.bernardBKUNKWN-pnui-0200-wd76@email.com,Pending,427,Regular,73,Male
BKRBHRN-s8ge-0018-rvyw,Radisson Blu Hotel and Residence Nairobi Arboretum,Nairobi,Nairobi County,00100,Kenya,Leisure,2,2,0,6,2047-01-11 15:00:00,2047-01-17 10:00:00,No,Flight,1500.00,Member,150.00,225.00,1575.00,1,Family Suite,Corporate Portal,Invoice,eva.ndlovuBKRBHRN-s8ge-0018-rvyw@email.com,Cancelled,1595,Corporate,71,Male
BKRBHND-ey7w-0014-qgyh,Radisson Blu Hotel New Delhi Dwarka,New Delhi,Delhi,110075,India,Leisure,3,3,0,7,2047-01-13 13:00:00,2047-01-20 10:00:00,No,Flight,2100.00,Member,210.00,315.00,2205.00,1,Standard King,Mobile App,Debit Card,ethan.rahmanBKRBHND-ey7w-0014-qgyh@email.com,Confirmed,1541,Corporate,55,Male
BKPIB11-e8w8-0018-bwgx,Park Inn by Radisson Katowice,Katowice,Silesian,40-026,Poland,Business,2,2,0,5,2047-01-15 13:00:00,2047-01-20 10:00:00,Yes,Car,600.00,Corporate,60.00,90.00,630.00,1,Family Suite,Mobile App,Cash,nikhil.weberBKPIB11-e8w8-0018-bwgx@email.com,Completed,1412,Corporate,57,Non-binary
BKRBHSG-wxlm-0022-4j72,Radisson Blu Hotel and Suites GRT Chennai,Chennai,Tamil Nadu,600016,India,Leisure,6,4,2,2,2047-01-17 14:00:00,2047-01-19 10:00:00,Yes,Car,800.00,Group,80.00,120.00,840.00,2,Double Room,Website,PayPal,james.katoBKRBHSG-wxlm-0022-4j72@email.com,Completed,296,Regular,28,Male
BKAOAMS-qbdy-0018-4r4c,art'otel Amsterdam,Amsterdam,North Holland,1012 AB,Netherlands,Leisure,1,1,0,3,2047-01-19 15:00:00,2047-01-22 11:00:00,Yes,Car,480.00,Seasonal,48.00,72.00,504.00,1,Family Suite,Corporate Portal,Invoice,kunal.yadavBKAOAMS-qbdy-0018-4r4c@email.com,Pending,1294,Corporate,68,Female
BKRBAHC-92fh-0023-qbjl,Radisson Blu Aqua Hotel Chicago,Chicago,IL,60601,USA,Leisure,6,4,2,2,2047-01-21 16:00:00,2047-01-23 10:00:00,No,Flight,640.00,Seasonal,64.00,96.00,672.00,2,Standard Queen,Travel Agent,Debit Card,farhan.langeBKRBAHC-92fh-0023-qbjl@email.com,Pending,148,Regular,42,Female
BKRBDWG-xtq3-0019-eg70,Radisson Blu Dhaka Water Garden,Dhaka,Dhaka Division,1206,Bangladesh,Business,3,3,0,6,2047-01-23 14:00:00,2047-01-29 12:00:00,Yes,Flight,1200.00,Corporate,120.00,180.00,1260.00,1,Deluxe King,Travel Agent,Credit Card,eva.leeBKRBDWG-xtq3-0019-eg70@email.com,Confirmed,608,Corporate,70,Non-binary
BKRBHNI-owtb-0022-s08m,Radisson Blu Hotel Nice,Nice,Provence-Alpes-Cote d'Azur,06200,France,Leisure,6,3,3,1,2047-01-25 16:00:00,2047-01-26 10:00:00,No,Train,600.00,Seasonal,60.00,90.00,630.00,2,Family Suite,Mobile App,Credit Card,thabo.tanakaBKRBHNI-owtb-0022-s08m@email.com,Cancelled,102,Regular,66,Non-binary
BKPPUTR-4cos-0019-izhs,Park Plaza Utrecht,Utrecht,Utrecht,3511 CE,Netherlands,Leisure,5,4,1,7,2047-01-27 13:00:00,2047-02-03 11:00:00,No,Car,2800.00,Group,280.00,420.00,2940.00,2,Cabin Suite,Walk-in,Cash,kate.castroBKPPUTR-4cos-0019-izhs@email.com,Pending,1135,VIP,42,Female
BKPIBRR-eb3z-0029-5e65,Park Inn by Radisson Riyadh,Riyadh,Riyadh Province,12214,Saudi Arabia,Leisure,3,3,0,5,2047-01-29 14:00:00,2047-02-03 10:00:00,No,Bus,800.00,Member,80.00,120.00,840.00,1,Standard Queen,Travel Agent,Credit Card,hana.petersonBKPIBRR-eb3z-0029-5e65@email.com,Confirmed,338,Regular,47,Female
BKRBHLV-r05q-0031-0t95,Radisson Blu Hotel Lietuva Vilnius,Vilnius,Vilnius County,LT-09308,Lithuania,Business,3,3,0,5,2047-01-31 13:00:00,2047-02-05 10:00:00,Yes,Train,700.00,Corporate,70.00,105.00,735.00,1,Deluxe King,Walk-in,Cash,charlotte.joshiBKRBHLV-r05q-0031-0t95@email.com,Pending,692,Corporate,24,Female
BKPIBRG-xarh-0021-1ubn,Park Inn by Radisson Gurgaon Bilaspur,Gurugram,Haryana,122413,India,Leisure,2,2,0,6,2047-02-02 15:00:00,2047-02-08 10:00:00,No,Flight,1680.00,Seasonal,168.00,252.00,1764.00,1,Standard Queen,Travel Agent,PayPal,imran.petrovBKPIBRG-xarh-0021-1ubn@email.com,Cancelled,545,Regular,74,Non-binary
BKRBHCA-gzmi-0022-udgz,Radisson Blu Hotel Cardiff,Cardiff,Wales,CF10 2FL,United Kingdom,Business,2,2,0,7,2047-02-04 16:00:00,2047-02-11 10:00:00,Yes,Train,1260.00,Corporate,126.00,189.00,1323.00,1,Double Room,Mobile App,Cash,bella.srivastavaBKRBHCA-gzmi-0022-udgz@email.com,Confirmed,1529,Corporate,54,Female
